timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1653359307, 8693.0000, 1.8926e-11, 1475.33912718, 203005073.92450979, 0.00000000, 41.77612356, 41.77612356 
1653359308, 10121.0000, 1.9044e-11, 1475.30328664, 0.00000000, 0.00000000, 16.47977902, 16.47977902 
1653359309, 5539.0000, 1.9132e-11, 1475.29456012, 481087915.03717637, 0.00000000, 1308145.25090227, 1308145.25090227 
1653359310, 6332.0000, 1.9244e-11, 1471.46833552, 0.00000000, 0.00000000, 125.94121921, 125.94121921 
1653359311, 12050.0000, 1.9358e-11, 1469.43648954, 0.00000000, 0.00000000, 267.22157488, 267.22157488 
1653359312, 5412.0000, 1.9448e-11, 1476.61955205, 0.00000000, 0.00000000, 204.85919327, 204.85919327 
1653359313, 9092.0000, 1.9548e-11, 1474.96447154, 78870626.98613773, 0.00000000, 2579.80651443, 2579.80651443 
1653359314, 7287.0000, 1.9652e-11, 1469.44876247, 0.00000000, 0.00000000, 31754211.64754296, 31754211.64754296 
1653359315, 4565.0000, 1.9734e-11, 1476.76097702, 159364622.79663619, 0.00000000, 16434.75777705, 16434.75777705 
1653359316, 6252.0000, 1.9826e-11, 1475.18392647, 0.00000000, 0.00000000, 57.61342542, 57.61342542 
1653359317, 10188.0000, 1.9946e-11, 1476.92137502, 0.00000000, 0.00000000, -26.93260134, -26.93260134 
1653359318, 10781.0000, 2.0026e-11, 1473.88101735, 0.00000000, 0.00000000, 81.72802962, 81.72802962 
1653359319, 9418.0000, 2.0166e-11, 1475.91941592, 0.00000000, 0.00000000, 2061.00733559, 2061.00733559 
1653359320, 7102.0000, 2.0242e-11, 1476.18992925, 179333699.25161099, 0.00000000, 25089.27920765, 25089.27920765 
1653359321, 6719.0000, 2.0376e-11, 1471.76032944, 0.00000000, 0.00000000, 1297.54181732, 1297.54181732 
1653359322, 4403.0000, 2.0466e-11, 1475.05508416, 0.00000000, 0.00000000, -12.27819466, -12.27819466 
1653359323, 8964.0000, 2.0512e-11, 1475.37283771, 0.00000000, 0.00000000, -23.56995416, -23.56995416 
1653359324, 10799.0000, 2.0592e-11, 1468.61147795, 0.00000000, 0.00000000, 160.80642109, 160.80642109 
1653359325, 9539.0000, 2.0646e-11, 1475.01016143, 75786834.89017579, 0.00000000, -12.41947203, -12.41947203 
1653359326, 7121.0000, 2.0714e-11, 1472.69957060, 0.00000000, 0.00000000, 2970.52238137, 2970.52238137 
1653359327, 8044.0000, 2.0782e-11, 1475.44082538, 0.00000000, 0.00000000, -25.96022236, -25.96022236 
1653359328, 10036.0000, 2.0890e-11, 1475.56444079, 0.00000000, 0.00000000, -31.95186904, -31.95186904 
1653359329, 8335.0000, 2.1014e-11, 1475.54416573, 229716686.97554940, 0.00000000, 204.46910798, 204.46910798 
1653359330, 8919.0000, 2.1114e-11, 1474.04687239, 0.00000000, 0.00000000, 124.91119699, 124.91119699 
1653359331, 10301.0000, 2.1236e-11, 1470.28593332, 0.00000000, 0.00000000, 92.89471260, 92.89471260 
1653359332, 6299.0000, 2.1328e-11, 1474.26424872, 131290584.50621964, 0.00000000, 38.59138293, 38.59138293 
1653359333, 9125.0000, 2.1428e-11, 1466.90271272, 0.00000000, 0.00000000, 512.23291195, 512.23291195 
1653359334, 9921.0000, 2.1536e-11, 1466.27486577, 0.00000000, 0.00000000, 201.90325204, 201.90325204 
1653359335, 6182.0000, 2.1620e-11, 1473.84291416, 0.00000000, 0.00000000, -9.62159069, -9.62159069 
1653359336, 7644.0000, 2.1718e-11, 1474.37453360, 0.00000000, 0.00000000, 329.23476689, 329.23476689 
1653359337, 7705.0000, 2.1814e-11, 1464.86533414, 0.00000000, 0.00000000, 317.55548111, 317.55548111 
